"uacr_mg_g","log_uacr","predicted_tt4","se","ci_low","ci_high","p_overall","p_nonlinearity","n_model"
6.13124714669649,1.81339817896082,7.40073049593513,0.111793586754776,7.18161506589577,7.61984592597449,0.0046288706909146,0.518322406828688,6487
6.25435824842224,1.83327854048142,7.40121677443488,0.111793586754776,7.18210134439552,7.62033220447424,0.0046288706909146,0.518322406828688,6487
6.37994133390685,1.85315890200201,7.40163835471603,0.111793586754776,7.18252292467667,7.62075378475539,0.0046288706909146,0.518322406828688,6487
6.50804603883399,1.87303926352261,7.40200027940099,0.111793586754776,7.18288484936163,7.62111570944035,0.0046288706909146,0.518322406828688,6487
6.63872299553675,1.89291962504321,7.40230759111214,0.111793586754776,7.18319216107278,7.6214230211515,0.0046288706909146,0.518322406828688,6487
6.77202385300961,1.9127999865638,7.40256533247189,0.111793586754776,7.18344990243253,7.62168076251125,0.0046288706909146,0.518322406828688,6487
6.90800129732227,1.9326803480844,7.40277854610263,0.111793586754776,7.18366311606327,7.62189397614199,0.0046288706909146,0.518322406828688,6487
7.04670907244344,1.95256070960499,7.40295227462676,0.111793586754776,7.1838368445874,7.62206770466612,0.0046288706909146,0.518322406828688,6487
7.18820200148265,1.97244107112559,7.40309156066668,0.111793586754776,7.18397613062732,7.62220699070604,0.0046288706909146,0.518322406828688,6487
7.33253600835866,1.99232143264618,7.40320144684478,0.111793586754776,7.18408601680542,7.62231687688414,0.0046288706909146,0.518322406828688,6487
7.47976813990292,2.01220179416678,7.40328697578347,0.111793586754776,7.18417154574411,7.62240240582284,0.0046288706909146,0.518322406828688,6487
7.62995658840688,2.03208215568737,7.40335319010515,0.111793586754776,7.18423776006578,7.62246862014451,0.0046288706909146,0.518322406828688,6487
7.78316071462198,2.05196251720797,7.40340513243219,0.111793586754776,7.18428970239283,7.62252056247155,0.0046288706909146,0.518322406828688,6487
7.93944107122153,2.07184287872856,7.40344784538702,0.111793586754776,7.18433241534766,7.62256327542638,0.0046288706909146,0.518322406828688,6487
8.09885942673366,2.09172324024916,7.40348637159202,0.111793586754776,7.18437094155266,7.62260180163138,0.0046288706909146,0.518322406828688,6487
8.2614787899548,2.11160360176975,7.40352575366959,0.111793586754776,7.18441032363023,7.62264118370895,0.0046288706909146,0.518322406828688,6487
8.4273634348534,2.13148396329035,7.40357103424214,0.111793586754776,7.18445560420278,7.6226864642815,0.0046288706909146,0.518322406828688,6487
8.59657892597369,2.15136432481094,7.40362725593205,0.111793586754776,7.18451182589269,7.62274268597141,0.0046288706909146,0.518322406828688,6487
8.76919214434954,2.17124468633154,7.40369946136172,0.111793586754776,7.18458403132236,7.62281489140108,0.0046288706909146,0.518322406828688,6487
8.94527131393861,2.19112504785213,7.40379269315356,0.111793586754776,7.1846772631142,7.62290812319292,0.0046288706909146,0.518322406828688,6487
9.12488602858735,2.21100540937273,7.40391199392996,0.111793586754776,7.1847965638906,7.62302742396932,0.0046288706909146,0.518322406828688,6487
9.30810727953734,2.23088577089332,7.40406240631331,0.111793586754776,7.18494697627395,7.62317783635268,0.0046288706909146,0.518322406828688,6487
9.49500748348407,2.25076613241392,7.40424893856979,0.111793586754776,7.18513350853043,7.62336436860915,0.0046288706909146,0.518322406828688,6487
